timestamp,takim_numarasi,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis,zaman_farki
11:32:0,11,41.5132675,36.11907,-0.632,72.4597,284.0,116.471046,1494.0
11:32:1,11,41.51327,36.119072,-0.802,74.14978,171.0,104.4305,1411.0
11:32:2,11,41.51327,36.1190643,-0.674,64.45348,34.0,105.4972,1394.0
11:32:3,11,41.5132675,36.1190643,-0.733,5.27174044,331.0,88.12264,1460.0
11:32:4,11,41.5132675,36.1190567,-1.389,-5.184666,14.0,11.8257437,1321.0
11:32:5,11,41.51327,36.1190567,-0.582,-10.8953562,53.0,2.11186028,1282.0
11:32:6,11,41.51328,36.11906,-0.673,-10.3541164,108.0,6.82091331,1159.0
11:32:7,11,41.5132866,36.1190567,-0.788,-10.094985,116.0,10.2702417,1164.0
11:32:8,11,41.51329,36.1190529,-1.315,-3.8777802,114.0,0.8850553,1133.0
11:32:9,11,41.5132866,36.1190529,-1.251,-1.42368662,113.0,0.35965842,982.0
11:32:9,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,923.0
11:32:10,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,862.0
11:32:11,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,793.0
11:32:12,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,818.0
11:32:13,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,668.0
11:32:14,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,582.0
11:32:15,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,1506.0
11:32:16,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,1439.0
11:32:17,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,1382.0
11:32:18,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,1317.0
11:32:19,11,41.5132866,36.1190529,-1.145,-1.55340242,113.0,0.368685,1350.0
11:32:20,11,-1.06e-05,3.7e-06,0.028,7.028032,160.0,0.08519736,695.0
11:32:21,11,-2.12e-05,7.3e-06,-0.158,0.820931256,161.0,0.0126848454,625.0
11:32:22,11,-2.64e-05,9.1e-06,-0.146,-12.4080343,162.0,-0.397959024,558.0
